分类名称,销售日期,正价,品相折扣,清仓,总销量,正价占比,品相折扣占比,清仓占比
水生根茎类,2023-06-21,19.286,,7.8919999999999995,27.178,0.7096180734417544,,0.29038192655824563
水生根茎类,2023-06-22,29.007,,9.763,38.77,0.7481815836987361,,0.25181841630126384
水生根茎类,2023-06-23,12.227,,6.45,18.677,0.654655458585426,,0.3453445414145741
水生根茎类,2023-06-24,12.69,,3.364,16.054,0.7904572069266227,,0.20954279307337736
水生根茎类,2023-06-25,9.870000000000001,,6.63,16.5,0.5981818181818183,,0.4018181818181818
水生根茎类,2023-06-26,9.393,,0.991,10.384,0.9045647149460709,,0.09543528505392912
水生根茎类,2023-06-27,8.721,0.526,7.207,16.454,0.5300230946882217,0.03196791053847089,0.4380089947733074
水生根茎类,2023-06-28,5.986,,8.96,14.946000000000002,0.40050849725679105,,0.5994915027432088
水生根茎类,2023-06-29,18.558,0.662,3.725,22.945,0.8088036609283068,0.028851601656134235,0.16234473741555894
水生根茎类,2023-06-30,10.34,,9.079,19.419,0.5324682012462022,,0.46753179875379786
花叶类,2020-07-01,191.717,6.399,7.2860000000000005,205.40200000000002,0.9333745533149629,0.031153542808736036,0.03547190387630111
花叶类,2020-07-02,179.0,8.413,10.949,198.36200000000002,0.9023905788407053,0.042412357205513146,0.05519706395378146
花叶类,2020-07-03,184.947,1.461,5.371,191.77900000000002,0.9643756615687848,0.007618143800937537,0.028006194630277557
花叶类,2020-07-04,234.573,2.0140000000000002,,236.58700000000002,0.9914872752940779,0.008512724705922134,
花叶类,2020-07-05,219.64600000000002,2.253,2.0,223.899,0.9810048280697994,0.010062572856511196,0.008932599073689476
花叶类,2020-07-06,183.439,0.263,12.038,195.74,0.9371564320016348,0.001343619086543374,0.061499948911821804
花叶类,2020-07-07,159.875,8.131,7.046,175.052,0.9133000479857414,0.04644905513790189,0.040250896876356745
花叶类,2020-07-08,143.354,13.529,1.687,158.57000000000002,0.904042378760169,0.08531878665573563,0.010638834584095352
花叶类,2020-07-09,187.151,0.288,,187.43900000000002,0.9984635001253741,0.001536499874625878,
花叶类,2020-07-10,154.964,9.305,15.564,179.833,0.861710587044647,0.051742449939666244,0.08654696301568678
花叶类,2020-07-11,238.911,28.742,3.467,271.12,0.8812002065506049,0.10601209796400118,0.012787695485393921
花叶类,2020-07-12,271.355,26.121,2.713,300.189,0.9039471799433024,0.0870151804363251,0.009037639620372498
花叶类,2020-07-13,170.921,18.351,1.56,190.832,0.8956621530980129,0.09616311729688941,0.008174729605097679
花叶类,2020-07-14,183.131,6.032,1.436,190.59900000000002,0.9608182624253012,0.03164759521298642,0.007534142361712285
花叶类,2020-07-15,209.644,8.065,0.385,218.094,0.9612552385668566,0.03697946756902987,0.0017652938641136392
花叶类,2020-07-16,195.549,13.892,6.085,215.526,0.9073104869018123,0.06445626049757337,0.02823325260061431
花叶类,2020-07-17,173.432,22.032,6.2059999999999995,201.67,0.8599791738979521,0.10924778102841276,0.030773045073635145
花叶类,2020-07-18,231.29,38.992,4.983,275.265,0.8402448549579496,0.141652589323016,0.018102555719034383
花叶类,2020-07-19,269.199,49.196,2.769,321.164,0.8381979300295177,0.15318030663461657,0.00862176333586579
花叶类,2020-07-20,182.337,16.665,5.995,204.99699999999999,0.8894617970019073,0.08129387259325746,0.029244330404835196
花叶类,2020-07-21,200.51,12.454,2.026,214.99,0.9326480301409367,0.05792827573375506,0.009423694125308153
花叶类,2020-07-22,205.455,14.823,12.505,232.78300000000002,0.8826031110519239,0.06367733038924664,0.05371955855882947
花叶类,2020-07-23,172.376,13.298,14.767,200.441,0.8599837358624234,0.06634371211478689,0.07367255202278974
花叶类,2020-07-24,159.929,10.865,5.531,176.32500000000002,0.9070126187437969,0.06161916914788033,0.0313682121083227
花叶类,2020-07-25,204.513,18.76,3.864,227.137,0.9003949158437419,0.08259332473353087,0.017011759422727254
花叶类,2020-07-26,215.73,30.741,4.354,250.82500000000002,0.8600817302900428,0.12255955347353732,0.017358716236419814
花叶类,2020-07-27,179.605,12.22,6.184,198.009,0.9070547298355125,0.0617143665186936,0.03123090364579388
花叶类,2020-07-28,142.605,9.895,12.943,165.443,0.8619584993018743,0.059809118548382216,0.0782323821497434
花叶类,2020-07-29,175.106,15.217,3.406,193.729,0.9038708711653908,0.07854786841412488,0.017581260420484284
花叶类,2020-07-30,175.812,18.987000000000002,6.944,201.743,0.8714651809480379,0.0941147896085614,0.034420029443400765
花叶类,2020-07-31,195.166,2.0,,197.166,0.9898562632502561,0.010143736749743872,
花叶类,2020-08-01,202.487,11.189,16.214,229.89,0.8807995128104746,0.04867110357127322,0.0705293836182522
花叶类,2020-08-02,234.102,3.174,5.862,243.138,0.9628359203415344,0.013054314833551316,0.024109764824914247
花叶类,2020-08-03,206.505,,1.338,207.843,0.9935624485789755,,0.006437551421024524
花叶类,2020-08-04,178.012,2.0,,180.012,0.9888896295802502,0.011110370419749794,
花叶类,2020-08-05,240.806,2.0,1.589,244.395,0.9853147568485444,0.008183473475316597,0.006501769676139037
花叶类,2020-08-06,218.037,1.0,15.74,234.77700000000002,0.9286982966815318,0.00425936101066118,0.06704234230780698
花叶类,2020-08-07,198.712,1.0,5.229,204.941,0.9696058865722329,0.004879453110895331,0.025514660316871687
花叶类,2020-08-08,310.161,1.0,,311.161,0.9967862296367476,0.003213770363252464,
花叶类,2020-08-09,245.052,1.0,4.538,250.59,0.9779001556327067,0.003990582225946766,0.01810926214134642
花叶类,2020-08-10,204.951,,5.341,210.292,0.9746019820059726,,0.025398017994027352
花叶类,2020-08-11,200.068,,16.645,216.71300000000002,0.9231933478840678,,0.07680665211593213
花叶类,2020-08-12,194.523,0.564,11.790000000000001,206.87699999999998,0.9402833567772155,0.002726257631346162,0.0569903855914384
花叶类,2020-08-13,179.955,,8.253,188.20800000000003,0.9561495791889824,,0.043850420811017594
花叶类,2020-08-14,211.056,1.0,5.702,217.758,0.9692227151241286,0.004592253786313246,0.026185031089558133
花叶类,2020-08-15,245.136,,,245.136,1.0,,
花叶类,2020-08-16,241.48,,,241.48,1.0,,
花叶类,2020-08-17,213.346,,2.287,215.633,0.9893940166857578,,0.010605983314242253
花叶类,2020-08-18,225.113,,,225.113,1.0,,
花叶类,2020-08-19,214.173,,,214.173,1.0,,
花叶类,2020-08-20,233.532,,,233.532,1.0,,
花叶类,2020-08-21,201.695,,5.381,207.076,0.9740143715350885,,0.025985628464911436
花叶类,2020-08-22,264.51,,8.571,273.081,0.968613708020697,,0.031386291979302844
花叶类,2020-08-23,255.886,,5.666,261.552,0.9783370037315714,,0.021662996268428457
花叶类,2020-08-24,260.694,,,260.694,1.0,,
花叶类,2020-08-25,342.321,1.106,,343.427,0.9967795193738408,0.003220480626159271,
花叶类,2020-08-26,236.927,,4.7589999999999995,241.68599999999998,0.9803091614739787,,0.019690838526021368
花叶类,2020-08-27,199.007,,,199.007,1.0,,
花叶类,2020-08-28,195.032,,,195.032,1.0,,
花叶类,2020-08-29,267.031,,,267.031,1.0,,
花叶类,2020-08-30,261.124,,5.263,266.387,0.9802430298775842,,0.01975697012241588
花叶类,2020-08-31,224.882,,,224.882,1.0,,
花叶类,2020-09-01,184.319,,7.336,191.655,0.9617228874801074,,0.03827711251989252
花叶类,2020-09-02,179.819,,,179.819,1.0,,
花叶类,2020-09-03,184.89000000000001,,8.573,193.46300000000002,0.9556866170792347,,0.044313382920765206
花叶类,2020-09-04,176.316,,,176.316,1.0,,
花叶类,2020-09-05,239.841,,9.718,249.559,0.9610593086204064,,0.038940691379593606
花叶类,2020-09-06,272.15,,3.9610000000000003,276.111,0.985654320182825,,0.014345679817174979
花叶类,2020-09-07,142.541,,5.68,148.221,0.9616788444282524,,0.03832115557174759
花叶类,2020-09-08,143.853,,14.475999999999999,158.329,0.9085701292877489,,0.09142987071225106
花叶类,2020-09-09,130.623,,0.869,131.492,0.9933912329267179,,0.006608767073282025
花叶类,2020-09-10,119.919,,,119.919,1.0,,
花叶类,2020-09-11,151.957,,,151.957,1.0,,
花叶类,2020-09-12,230.844,,1.04,231.884,0.9955149988787497,,0.00448500112125028
花叶类,2020-09-13,262.477,,0.868,263.34499999999997,0.9967039434961742,,0.00329605650382578
花叶类,2020-09-14,175.124,,0.72,175.844,0.9959054616591979,,0.004094538340802075
花叶类,2020-09-15,154.468,,1.58,156.048,0.9898749102840151,,0.010125089715984826
花叶类,2020-09-16,176.949,,,176.949,1.0,,
花叶类,2020-09-17,142.796,,0.738,143.534,0.9948583610851784,,0.005141638914821576
花叶类,2020-09-18,154.388,,,154.388,1.0,,
花叶类,2020-09-19,235.102,,0.772,235.874,0.9967270661454845,,0.0032729338545155464
花叶类,2020-09-20,317.998,,,317.998,1.0,,
花叶类,2020-09-21,212.997,,,212.997,1.0,,
花叶类,2020-09-22,232.243,,,232.243,1.0,,
花叶类,2020-09-23,179.262,,,179.262,1.0,,
花叶类,2020-09-24,162.861,,,162.861,1.0,,
花叶类,2020-09-25,173.781,,,173.781,1.0,,
花叶类,2020-09-26,227.771,,,227.771,1.0,,
花叶类,2020-09-27,199.813,,,199.813,1.0,,
花叶类,2020-09-28,114.425,,0.508,114.93299999999999,0.9955800335847842,,0.004419966415215822
花叶类,2020-09-29,156.737,,1.22,157.957,0.9922763790145419,,0.007723620985458068
花叶类,2020-09-30,169.947,,7.1819999999999995,177.129,0.9594532798130176,,0.04054672018698237
花叶类,2020-10-01,225.69,1.504,21.221,248.415,0.9085200169071916,0.006054384799629652,0.08542559829317875
花叶类,2020-10-02,244.124,,,244.124,1.0,,
花叶类,2020-10-03,298.341,,,298.341,1.0,,
花叶类,2020-10-04,232.776,,,232.776,1.0,,
花叶类,2020-10-05,294.623,,,294.623,1.0,,
花叶类,2020-10-06,287.297,,,287.297,1.0,,
花叶类,2020-10-07,253.996,,1.3820000000000001,255.37800000000001,0.9945884140372311,,0.005411585962768915
花叶类,2020-10-08,252.73,,,252.73,1.0,,
花叶类,2020-10-09,162.518,,,162.518,1.0,,
花叶类,2020-10-10,175.163,,,175.163,1.0,,
花叶类,2020-10-11,235.733,,2.348,238.08100000000002,0.9901378102410524,,0.009862189758947584
花叶类,2020-10-12,170.212,,,170.212,1.0,,
花叶类,2020-10-13,175.188,,3.058,178.24599999999998,0.9828439347867555,,0.017156065213244618
花叶类,2020-10-14,182.96,,,182.96,1.0,,
花叶类,2020-10-15,190.238,,,190.238,1.0,,
花叶类,2020-10-16,170.77,,,170.77,1.0,,
花叶类,2020-10-17,249.493,,,249.493,1.0,,
花叶类,2020-10-18,226.735,,,226.735,1.0,,
花叶类,2020-10-19,152.709,,,152.709,1.0,,
花叶类,2020-10-20,186.078,,,186.078,1.0,,
花叶类,2020-10-21,168.765,,,168.765,1.0,,
花叶类,2020-10-22,117.235,,,117.235,1.0,,
花叶类,2020-10-23,190.254,18.996,2.664,211.914,0.897788725615108,0.08964013703672244,0.012571137348169541
花叶类,2020-10-24,282.107,,,282.107,1.0,,
花叶类,2020-10-25,223.397,,,223.397,1.0,,
花叶类,2020-10-26,157.832,,,157.832,1.0,,
花叶类,2020-10-27,154.566,,,154.566,1.0,,
花叶类,2020-10-28,167.542,,,167.542,1.0,,
花叶类,2020-10-29,120.551,,,120.551,1.0,,
花叶类,2020-10-30,148.243,,,148.243,1.0,,
花叶类,2020-10-31,248.102,,,248.102,1.0,,
花叶类,2020-11-01,206.956,,,206.956,1.0,,
花叶类,2020-11-02,143.656,,0.786,144.442,0.9945583694493292,,0.005441630550670857
花叶类,2020-11-03,131.679,1.0,2.388,135.067,0.9749161527242035,0.00740373296215952,0.017680114313636933
花叶类,2020-11-04,122.114,,,122.114,1.0,,
花叶类,2020-11-05,146.327,,,146.327,1.0,,
花叶类,2020-11-06,142.586,,,142.586,1.0,,
花叶类,2020-11-07,224.3,,,224.3,1.0,,
花叶类,2020-11-08,209.808,,,209.808,1.0,,
花叶类,2020-11-09,144.911,,,144.911,1.0,,
花叶类,2020-11-10,157.962,,,157.962,1.0,,
花叶类,2020-11-11,149.866,0.226,0.775,150.86700000000002,0.9933650168691629,0.0014980081793897935,0.005136974951447301
花叶类,2020-11-12,151.144,,,151.144,1.0,,
花叶类,2020-11-13,141.0,,0.9770000000000001,141.977,0.9931186037175035,,0.006881396282496461
花叶类,2020-11-14,207.145,,,207.145,1.0,,
花叶类,2020-11-15,227.231,,,227.231,1.0,,
花叶类,2020-11-16,140.087,,,140.087,1.0,,
花叶类,2020-11-17,222.517,,,222.517,1.0,,
花叶类,2020-11-18,203.322,,,203.322,1.0,,
花叶类,2020-11-19,206.35,,1.45,207.79999999999998,0.9930221366698749,,0.006977863330125121
花叶类,2020-11-20,244.555,,,244.555,1.0,,
花叶类,2020-11-21,460.646,,,460.646,1.0,,
花叶类,2020-11-22,371.968,,,371.968,1.0,,
花叶类,2020-11-23,294.311,,,294.311,1.0,,
花叶类,2020-11-24,220.189,,,220.189,1.0,,
花叶类,2020-11-25,237.713,,,237.713,1.0,,
花叶类,2020-11-26,268.633,10.768,3.5220000000000002,282.92299999999994,0.94949155777367,0.03805982546487915,0.012448616761450999
花叶类,2020-11-27,225.596,,,225.596,1.0,,
花叶类,2020-11-28,400.295,,,400.295,1.0,,
花叶类,2020-11-29,287.707,,,287.707,1.0,,
花叶类,2020-11-30,207.353,,,207.353,1.0,,
花叶类,2020-12-01,287.797,,,287.797,1.0,,
花叶类,2020-12-02,213.665,,,213.665,1.0,,
花叶类,2020-12-03,273.297,,0.8,274.09700000000004,0.9970813252242818,,0.002918674775718085
花叶类,2020-12-04,241.79,,0.739,242.529,0.9969529417100635,,0.003047058289936461
花叶类,2020-12-05,306.959,,,306.959,1.0,,
花叶类,2020-12-06,367.129,,,367.129,1.0,,
花叶类,2020-12-07,197.718,,,197.718,1.0,,
花叶类,2020-12-08,183.98,,,183.98,1.0,,
花叶类,2020-12-09,179.506,,1.1669999999999998,180.673,0.9935408168348342,,0.006459183165165795
花叶类,2020-12-10,188.539,,,188.539,1.0,,
花叶类,2020-12-11,212.51,,,212.51,1.0,,
花叶类,2020-12-12,269.619,,,269.619,1.0,,
花叶类,2020-12-13,375.781,,,375.781,1.0,,
花叶类,2020-12-14,196.775,,0.879,197.654,0.9955528347516367,,0.004447165248363302
花叶类,2020-12-15,203.808,,,203.808,1.0,,
花叶类,2020-12-16,143.474,,8.555,152.029,0.9437278413986805,,0.05627215860131948
花叶类,2020-12-17,167.799,,,167.799,1.0,,
花叶类,2020-12-18,145.775,,5.305,151.08,0.9648861530315065,,0.03511384696849351
花叶类,2020-12-19,264.54,,2.01,266.55,0.992459200900394,,0.007540799099606077
花叶类,2020-12-20,276.911,,,276.911,1.0,,
花叶类,2020-12-21,135.374,,0.667,136.041,0.995097066325593,,0.004902933674406981
花叶类,2020-12-22,142.433,0.253,9.499,152.18499999999997,0.9359200972500576,0.001662450307191905,0.06241745244275061
花叶类,2020-12-23,143.036,,0.9299999999999999,143.966,0.9935401414222802,,0.006459858577719739
花叶类,2020-12-24,218.21,,0.323,218.53300000000002,0.9985219623580878,,0.0014780376419122054
花叶类,2020-12-25,159.654,,,159.654,1.0,,
花叶类,2020-12-26,285.224,,,285.224,1.0,,
花叶类,2020-12-27,288.755,,,288.755,1.0,,
花叶类,2020-12-28,251.455,,,251.455,1.0,,
花叶类,2020-12-29,223.512,,,223.512,1.0,,
花叶类,2020-12-30,146.39000000000001,,,146.39000000000001,1.0,,
花叶类,2020-12-31,178.876,0.301,,179.177,0.9983200968874354,0.0016799031125646706,
花叶类,2021-01-01,224.797,,,224.797,1.0,,
花叶类,2021-01-02,212.911,,,212.911,1.0,,
花叶类,2021-01-03,211.636,12.826,0.418,224.88,0.9411063678406261,0.05703486303806475,0.0018587691213091426
花叶类,2021-01-04,177.80100000000002,,,177.80100000000002,1.0,,
花叶类,2021-01-05,154.654,,,154.654,1.0,,
花叶类,2021-01-06,176.824,,,176.824,1.0,,
花叶类,2021-01-07,161.62800000000001,,,161.62800000000001,1.0,,
花叶类,2021-01-08,234.462,,,234.462,1.0,,
花叶类,2021-01-09,233.427,,,233.427,1.0,,
花叶类,2021-01-10,250.645,,,250.645,1.0,,
花叶类,2021-01-11,182.204,,,182.204,1.0,,
花叶类,2021-01-12,172.596,,0.853,173.449,0.9950821278877364,,0.004917872112263547
花叶类,2021-01-13,172.101,,,172.101,1.0,,
花叶类,2021-01-14,148.947,,,148.947,1.0,,
花叶类,2021-01-15,171.213,,,171.213,1.0,,
花叶类,2021-01-16,252.825,,,252.825,1.0,,
花叶类,2021-01-17,228.99099999999999,,,228.99099999999999,1.0,,
花叶类,2021-01-18,167.119,,,167.119,1.0,,
花叶类,2021-01-19,216.055,,,216.055,1.0,,
花叶类,2021-01-20,197.353,0.471,,197.824,0.9976190957618893,0.0023809042381106437,
花叶类,2021-01-21,219.93,,,219.93,1.0,,
花叶类,2021-01-22,218.136,,,218.136,1.0,,
花叶类,2021-01-23,214.815,,,214.815,1.0,,
花叶类,2021-01-24,350.342,,,350.342,1.0,,
花叶类,2021-01-25,224.149,,,224.149,1.0,,
花叶类,2021-01-26,215.643,,,215.643,1.0,,
花叶类,2021-01-27,208.029,,,208.029,1.0,,
花叶类,2021-01-28,160.38400000000001,,,160.38400000000001,1.0,,
花叶类,2021-01-29,151.962,,,151.962,1.0,,
花叶类,2021-01-30,195.893,23.045,17.839,236.777,0.8273312019326202,0.09732786545990532,0.07534093260747454
花叶类,2021-01-31,249.269,,,249.269,1.0,,
花叶类,2021-02-01,181.621,,,181.621,1.0,,
花叶类,2021-02-02,193.791,,,193.791,1.0,,
花叶类,2021-02-03,220.536,,2.566,223.102,0.9884985343026956,,0.011501465697304371
花叶类,2021-02-04,197.832,,,197.832,1.0,,
花叶类,2021-02-05,194.292,,,194.292,1.0,,
花叶类,2021-02-06,212.817,,,212.817,1.0,,
花叶类,2021-02-07,193.778,,,193.778,1.0,,
花叶类,2021-02-08,234.405,,,234.405,1.0,,
花叶类,2021-02-09,282.558,,,282.558,1.0,,
花叶类,2021-02-10,503.976,,,503.976,1.0,,
花叶类,2021-02-13,243.485,,,243.485,1.0,,
花叶类,2021-02-14,120.018,59.501,16.221,195.74,0.6131500970675385,0.30397976908143454,0.08287013385102687
花叶类,2021-02-15,291.13,5.0,4.0,300.13,0.9700129943691067,0.016659447572718488,0.013327558058174791
花叶类,2021-02-16,253.696,,,253.696,1.0,,
花叶类,2021-02-17,180.052,,,180.052,1.0,,
花叶类,2021-02-18,227.336,,,227.336,1.0,,
花叶类,2021-02-19,184.169,,,184.169,1.0,,
花叶类,2021-02-20,175.262,,,175.262,1.0,,
花叶类,2021-02-21,144.855,,,144.855,1.0,,
花叶类,2021-02-22,139.491,,,139.491,1.0,,
花叶类,2021-02-23,136.05,,,136.05,1.0,,
花叶类,2021-02-24,190.158,,,190.158,1.0,,
花叶类,2021-02-25,156.613,,,156.613,1.0,,
花叶类,2021-02-26,276.322,,,276.322,1.0,,
花叶类,2021-02-27,218.04,,,218.04,1.0,,
花叶类,2021-02-28,309.688,,,309.688,1.0,,
花叶类,2021-03-01,241.709,,,241.709,1.0,,
花叶类,2021-03-02,182.984,,,182.984,1.0,,
花叶类,2021-03-03,186.008,,,186.008,1.0,,
花叶类,2021-03-04,145.281,,,145.281,1.0,,
花叶类,2021-03-05,211.185,,,211.185,1.0,,
花叶类,2021-03-06,288.817,,,288.817,1.0,,
花叶类,2021-03-07,262.314,2.0,,264.314,0.9924332422800154,0.007566757719984564,
花叶类,2021-03-08,211.746,,,211.746,1.0,,
花叶类,2021-03-09,170.907,,,170.907,1.0,,
花叶类,2021-03-10,119.599,,,119.599,1.0,,
花叶类,2021-03-11,158.357,,,158.357,1.0,,
花叶类,2021-03-12,152.44,,,152.44,1.0,,
花叶类,2021-03-13,169.055,,,169.055,1.0,,
花叶类,2021-03-14,176.032,,,176.032,1.0,,
花叶类,2021-03-15,90.812,,,90.812,1.0,,
花叶类,2021-03-16,100.121,,,100.121,1.0,,
花叶类,2021-03-17,107.653,,,107.653,1.0,,
花叶类,2021-03-18,128.058,,,128.058,1.0,,
花叶类,2021-03-19,140.893,,,140.893,1.0,,
花叶类,2021-03-20,267.979,,,267.979,1.0,,
花叶类,2021-03-21,199.712,,,199.712,1.0,,
花叶类,2021-03-22,115.022,,,115.022,1.0,,
花叶类,2021-03-23,134.706,,,134.706,1.0,,
花叶类,2021-03-24,103.505,,,103.505,1.0,,
花叶类,2021-03-25,86.632,,,86.632,1.0,,
花叶类,2021-03-26,164.599,,2.7279999999999998,167.327,0.9836965940941987,,0.016303405905801215
花叶类,2021-03-27,199.238,,0.489,199.727,0.997551658013188,,0.002448341986811998
花叶类,2021-03-28,161.164,,,161.164,1.0,,
花叶类,2021-03-29,111.308,,,111.308,1.0,,
花叶类,2021-03-30,130.803,,,130.803,1.0,,
花叶类,2021-03-31,143.294,,,143.294,1.0,,
花叶类,2021-04-01,159.915,2.376,,162.291,0.9853596317725567,0.014640368227443296,
